sl_id,sl_store,sl_address,sl_address2,sl_city,sl_state,sl_zip,sl_country,sl_latitude,sl_longitude,sl_tags,sl_description,sl_email,sl_url,sl_hours,sl_phone,sl_fax,sl_image,sl_private,sl_neat_title,sl_linked_postid,sl_pages_url,sl_option_value,sl_lastupdated
,A C Perfections Air Cond,8780 19th St #103,,Alta Loma,CA,,USA,35.126501,-115.401472,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://acreng.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://acreng.myhvacshop.com/services/,,3/24/2015 4:33:09
,A C S,13224 Community St,,Sun Valley,CA,,USA,34.223033,-118.421178,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://acs.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://acs.myhvacshop.com/services/,,3/25/2015 4:33:09
,Air Conditioning System,1073 Elm Street,,San Jose,CA,,USA,37.345824,-121.92414,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://acsyst.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://acsyst.myhvacshop.com/services/,,3/26/2015 4:33:09
,Air Conditioning Systems,5151-C Port Chicago Hwy,,Concord,CA,,USA,38.018188,-122.02709,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://acsystems.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://acsystems.myhvacshop.com/services/,,3/27/2015 4:33:09
,Action Air Control,1772 East Goshen Avenue,,Fresno,CA,,USA,36.850719,-119.751185,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://actionair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://actionair.myhvacshop.com/services/,,3/28/2015 4:33:09
,Active Appliance Inc,6736 Van Nuys Blvd,,Van Nuys,CA,,USA,34.193297,-118.448207,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://active.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://active.myhvacshop.com/services/,,3/29/2015 4:33:09
,Active Air,3342 W. Sussex Way,,Fresno,CA,,USA,36.7909914,-119.8518589,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://activeair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://activeair.myhvacshop.com/services/,,3/30/2015 4:33:09
,A/D Air Condit. and Htg Inc,16143 Valerio Street,,Van Nuys,CA,,USA,34.2048239,-118.485194,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://adair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://adair.myhvacshop.com/services/,,3/31/2015 4:33:09
,Adam Air Conditioning Inc,1310 N. Pacific Ave,,Glendale,CA,,USA,34.164761,-118.264829,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://adamair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://adamair.myhvacshop.com/services/,,4/1/2015 4:33:09
,Advanced Aire Systems Inc,400 Peeble Ave Ste E,,Morgan Hill,CA,,USA,37.152927,-121.665233,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advair.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advair.myhvacshop.com/services/,,4/2/2015 4:33:09
,Advanced Air,218 Reindollar Ave Ste 5A,,Marina,CA,,USA,36.680035,-121.8044593,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advan.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advan.myhvacshop.com/services/,,4/3/2015 4:33:09
,Advanced A/C and Heating Co,605 W Covina Blvd,,San Dimas,CA,,USA,34.099788,-117.8165973,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advanc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advanc.myhvacshop.com/services/,,4/4/2015 4:33:09
,Advance Heating and Cooling,457 Shepard Ave,,Hayward,CA,,USA,37.638235,-122.072367,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advance.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advance.myhvacshop.com/services/,,4/5/2015 4:33:09
,Advanced Heating and Air Conditioning,4721 West Jennifer Suite 18,,Fresno,CA,,USA,36.811256,-119.878826,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advancedheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advancedheating.myhvacshop.com/services/,,4/6/2015 4:33:09
,Advanced Heating and Air Cond,13161 B- Sherman Way,,North Hollywood,CA,,USA,34.1940808,-118.3644967,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advancestuart.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advancestuart.myhvacshop.com/services/,,4/7/2015 4:33:09
,Able Air,1751 Christine Ave,,Simi Valley,CA,,USA,34.269251,-118.669749,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advant.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advant.myhvacshop.com/services/,,4/8/2015 4:33:09
,Advantage HVAC,1210 North Andrea Lane,,Anaheim,CA,,USA,33.87157,-117.766916,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advantage.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advantage.myhvacshop.com/services/,,4/9/2015 4:33:09
,Advanced Technology Air S,11024 Balboa Blvd # 625,,Granada Hills,CA,,USA,34.2713523,-118.5011947,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://advtech.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://advtech.myhvacshop.com/services/,,4/10/2015 4:33:09
,Aero Fresh Heating and A/C,9769 Larch Ave Suite A,,Bloomington,CA,,USA,34.076514,-117.391416,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aerofr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aerofr.myhvacshop.com/services/,,4/11/2015 4:33:09
,Aerotech Heating and A/C,8565 Summer Knoll Way,,Elk Grove,CA,,USA,38.440383,-121.386844,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aerote.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aerote.myhvacshop.com/services/,,4/12/2015 4:33:09
,AES Air Cond and Heating,1433 Moffet Blvd,,Manteca,CA,,USA,37.781811,-121.191652,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aespetresort.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aespetresort.myhvacshop.com/services/,,4/13/2015 4:33:09
,Affordable Heating and Air,4055 Reposa Ave,,Santa Cruz,CA,,USA,36.969367,-121.965417,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://www.477warm.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://www.477warm.com/,,4/14/2015 4:33:09
,Affordable Plumbing Heating and AIr,10 Via Onagro,,Rancho Santa Margarita,CA,,USA,33.646339,-117.614999,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://affordable.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://affordable.myhvacshop.com/services/,,4/15/2015 4:33:09
,Affordable AppliancRepair,956 Sawyer Court,,Brentwood,CA,,USA,37.93663,-121.683274,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://affordapl.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://affordapl.myhvacshop.com/services/,,4/16/2015 4:33:09
,AFM HVAC,8616 West Foothill Blvd Suite 103-241,,Rancho Cucamonga,CA,,USA,34.1065792,-117.6151997,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://afmhvac.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://afmhvac.myhvacshop.com/services/,,4/17/2015 4:33:09
,A and H Htg and A/C Service,770 Chestnut St,,San Jose,CA,,USA,37.3429687,-121.9134125,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://ahheat.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://ahheat.myhvacshop.com/services/,,4/18/2015 4:33:09
,Air 4 Seasons,14265 Terra Bella St #20,,Panorama City,CA,,USA,34.240102,-118.44451,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://air4sea.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://air4sea.myhvacshop.com/services/,,4/19/2015 4:33:09
,Airbest Heating and Air Cond.,19501 Business Center Drive,,Northridge,CA,,USA,34.23184,-118.558997,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://airbest.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://airbest.myhvacshop.com/services/,,4/20/2015 4:33:09
,"Air-Bree HeatingandA/C, Inc",132 S 5th Ave,,La Puente,CA,,USA,34.038551,-117.981646,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://airbre.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://airbre.myhvacshop.com/services/,,4/21/2015 4:33:09
,Air Breeze Air Cond,6746 Yarmouth Avenue,,Reseda,CA,,USA,34.1930106,-118.5196676,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://airbree.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://airbree.myhvacshop.com/services/,,4/22/2015 4:33:09
,"Air Builders, Inc.",2010 West Avenue K #654,,Lancaster,CA,,USA,34.6750835,-118.166166,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://airbuilders.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://airbuilders.myhvacshop.com/services/,,4/23/2015 4:33:09
,Aircall,18125 Valley Vista,,Tarzana,CA,,USA,34.158976,-118.5283275,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircal.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircal.myhvacshop.com/services/,,4/24/2015 4:33:09
,Airco Commercial Services,5725 Alder Avenue,,Sacramento,CA,,USA,38.5237069,-121.3733768,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://www.airco-commercial.com/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://www.airco-commercial.com/,,4/25/2015 4:33:09
,Air Conditioning Engineering Inc,9637 Arrow Route Unit # D,,Rancho Cucamonga,CA,,USA,34.098916,-117.5953474,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircoe.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircoe.myhvacshop.com/services/,,4/26/2015 4:33:09
,Air Cold Supply,2750 S Towne Ave,,Pomona,CA,,USA,34.0242347,-117.7402554,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircold.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircold.myhvacshop.com/services/,,4/27/2015 4:33:09
,AirCom Mechanical Inc,340 S Milpitas Blvd,,Milpitas,CA,,USA,37.4261206,-121.8952363,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircom.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircom.myhvacshop.com/services/,,4/28/2015 4:33:09
,Air Comfort Solutions,3516 North Hazel Avenue,,Fresno,CA,,USA,36.788542,-119.849596,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircomfort.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircomfort.myhvacshop.com/services/,,4/29/2015 4:33:09
,Air Condit. Specialist,17243 Horace Street,,Granada Hills,CA,,USA,34.270309,-118.509272,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircond2.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircond2.myhvacshop.com/services/,,4/30/2015 4:33:09
,Air Condit. Specialist,17243 Horace St.,,Granada Hills,CA,,USA,34.270309,-118.509272,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircond3.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircond3.myhvacshop.com/services/,,5/1/2015 4:33:09
,Air Conditioning and Heating by Frank Surfas,2676 Poke Court,,Placerville,Ca,,USA,38.799561,-120.736391,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircondheating.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircondheating.myhvacshop.com/services/,,5/2/2015 4:33:09
,Air Control Incorporated,80 Carolyn Ct,,Lafayette,CA,,USA,37.889304,-122.087498,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://airconinc.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://airconinc.myhvacshop.com/services/,,5/3/2015 4:33:09
,Air Con Maintenance Co.,15838 Arminta St. unit 13,,Van Nuys,CA,,USA,34.2138607,-118.4785113,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://airconmain.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://airconmain.myhvacshop.com/services/,,5/4/2015 4:33:09
,Air Control Services,213 Kona Pl,,San Jose,CA,,USA,37.233096,-121.791622,"Furnace Repair, A/C Repair, Furnace Installation, A/C Installation",<br>Quality In-home Furnace Tune-up $89<br> [product id=18]<br>,info@thehvac.net,http://aircontr.myhvacshop.com/services/,"7-7 Monday - Saturday, 9-5 Sunday",1-800-282-4912,,http://myhvacshop.com/wp-content/uploads/2015/01/explorable.png,,,0,http://aircontr.myhvacshop.com/services/,,5/5/2015 4:33:09
